SampleID	Size	Description	99%	97%	RA	latitude	longitude	type	order
DRR046877	173250	sediment metagenome	0	619	0.3573%	30.78077	130.2795	sediment	O5
DRR046875	161347	sediment metagenome	0	483	0.2994%	30.78077	130.27948	sediment	O5
DRR046876	128393	sediment metagenome	0	266	0.2072%	30.78077	130.27949	sediment	O5
DRR046878	170860	sediment metagenome	0	256	0.1498%	30.78077	130.27951	sediment	O5
DRR046879	142543	sediment metagenome	0	206	0.1445%	30.78077	130.27952	sediment	O5
ERR1942343	183627	sediment metagenome	0	118	0.0643%	-12.51	130.94	sediment	O5
ERR1942346	421273	sediment metagenome	0	50	0.0119%	-12.51	130.94	sediment	O5
DRR046874	179807	sediment metagenome	0	27	0.0150%	30.78077	130.27947	sediment	O5
DRR046873	156919	sediment metagenome	0	26	0.0166%	30.78077	130.27946	sediment	O5
ERR1942365	164677	sediment metagenome	0	24	0.0146%	-12.51	130.94	sediment	O5
SRR6452041	17526	sediment metagenome	0	10	0.0571%	33.789058	-118.66823	sediment	O5
SRR6452064	21959	sediment metagenome	0	10	0.0455%	33.789058	-118.66823	sediment	O5
SRR6452032	17552	sediment metagenome	0	9	0.0513%	33.843577	-118.688983	sediment	O5
SRR6452029	15991	sediment metagenome	0	7	0.0438%	33.843577	-118.688983	sediment	O5
SRR6452051	17641	sediment metagenome	0	7	0.0397%	33.843467	-118.688777	sediment	O5
SRR6452105	24787	sediment metagenome	0	6	0.0242%	33.819705	-118.669433	sediment	O5
SRR6452037	17550	sediment metagenome	0	5	0.0285%	33.789058	-118.66823	sediment	O5
SRR6452099	15516	sediment metagenome	0	5	0.0322%	33.819705	-118.669433	sediment	O5
SRR6452124	22865	sediment metagenome	0	5	0.0219%	33.7891	-118.6683	sediment	O5
SRR6398193	27288	sediment metagenome	0	4	0.0147%	41.351	-70.38376	sediment	O5
SRR6452038	25712	sediment metagenome	0	4	0.0156%	33.789058	-118.66823	sediment	O5
SRR6452052	17054	sediment metagenome	0	4	0.0235%	33.843467	-118.688777	sediment	O5
ERR1942601	41541	sediment metagenome	0	3	0.0072%	-12.51	130.94	sediment	O5
ERR1942812	31857	sediment metagenome	0	3	0.0094%	-12.35	130.9	sediment	O5
ERR1942818	63417	sediment metagenome	0	3	0.0047%	-12.35	130.9	sediment	O5
ERR1942892	87439	sediment metagenome	0	3	0.0034%	-12.51	130.94	sediment	O5
SRR6452024	16751	sediment metagenome	0	3	0.0179%	33.7888	-118.6667	sediment	O5
SRR6452073	18326	sediment metagenome	0	3	0.0164%	33.819705	-118.669433	sediment	O5
SRR6452080	33064	sediment metagenome	0	3	0.0091%	33.7888	-118.6683	sediment	O5
SRR6452094	22932	sediment metagenome	0	3	0.0131%	33.7888	-118.6683	sediment	O5
ERR1942856	51921	sediment metagenome	0	2	0.0039%	-12.51	130.94	sediment	O5
ERR1942881	61733	sediment metagenome	0	2	0.0032%	-12.51	130.94	sediment	O5
SRR6452042	14842	sediment metagenome	0	2	0.0135%	33.788835	-118.668298	sediment	O5
SRR6452044	16312	sediment metagenome	0	2	0.0123%	33.788835	-118.668298	sediment	O5
SRR6452045	19333	sediment metagenome	0	2	0.0103%	33.788835	-118.668298	sediment	O5
SRR6452046	15019	sediment metagenome	0	2	0.0133%	33.843467	-118.688777	sediment	O5
SRR6452050	15856	sediment metagenome	0	2	0.0126%	33.843467	-118.688777	sediment	O5
SRR6452075	19089	sediment metagenome	0	2	0.0105%	33.819705	-118.669433	sediment	O5
SRR6452097	21589	sediment metagenome	0	2	0.0093%	33.819705	-118.669433	sediment	O5
SRR6452108	24970	sediment metagenome	0	2	0.0080%	33.7887	-118.6679	sediment	O5
SRR6452110	14373	sediment metagenome	0	2	0.0139%	33.7886	-118.6679	sediment	O5
SRR6452122	16541	sediment metagenome	0	2	0.0121%	33.7891	-118.6683	sediment	O5
SRR6452123	21385	sediment metagenome	0	2	0.0094%	33.7891	-118.6683	sediment	O5
SRR6452125	10948	sediment metagenome	0	2	0.0183%	33.7891	-118.6683	sediment	O5
DRR046877	173250	sediment metagenome	0	619	0.3573%	30.78077	130.2795	sediment	O5
DRR046875	161347	sediment metagenome	0	483	0.2994%	30.78077	130.27948	sediment	O5
DRR046876	128393	sediment metagenome	0	266	0.2072%	30.78077	130.27949	sediment	O5
DRR046878	170860	sediment metagenome	0	256	0.1498%	30.78077	130.27951	sediment	O5
DRR046879	142543	sediment metagenome	0	206	0.1445%	30.78077	130.27952	sediment	O5
DRR046874	179807	sediment metagenome	0	27	0.0150%	30.78077	130.27947	sediment	O5
DRR046873	156919	sediment metagenome	0	26	0.0166%	30.78077	130.27946	sediment	O5
SRR6452041	17526	sediment metagenome	10	10	0.0571%	33.789058	-118.66823	sediment	O5
SRR6452032	17552	sediment metagenome	0	9	0.0513%	33.843577	-118.688983	sediment	O5
SRR6452064	21959	sediment metagenome	0	8	0.0364%	33.789058	-118.66823	sediment	O5
SRR6452029	15991	sediment metagenome	0	7	0.0438%	33.843577	-118.688983	sediment	O5
SRR6452051	17641	sediment metagenome	0	7	0.0397%	33.843467	-118.688777	sediment	O5
SRR6452039	27609	sediment metagenome	0	6	0.0217%	33.789058	-118.66823	sediment	O5
SRR6452105	24787	sediment metagenome	0	6	0.0242%	33.819705	-118.669433	sediment	O5
SRR6452037	17550	sediment metagenome	0	5	0.0285%	33.789058	-118.66823	sediment	O5
SRR6452099	15516	sediment metagenome	0	5	0.0322%	33.819705	-118.669433	sediment	O5
SRR6452124	22865	sediment metagenome	5	5	0.0219%	33.7891	-118.6683	sediment	O5
SRR6398193	27288	sediment metagenome	0	4	0.0147%	41.351	-70.38376	sediment	O5
SRR6452025	17761	sediment metagenome	0	4	0.0225%	33.7888	-118.6667	sediment	O5
SRR6452038	25712	sediment metagenome	0	4	0.0156%	33.789058	-118.66823	sediment	O5
SRR6452052	17054	sediment metagenome	0	4	0.0235%	33.843467	-118.688777	sediment	O5
SRR6451997	11906	sediment metagenome	0	3	0.0252%	33.789	-118.6683	sediment	O5
SRR6452024	16751	sediment metagenome	0	3	0.0179%	33.7888	-118.6667	sediment	O5
SRR6452080	33064	sediment metagenome	0	3	0.0091%	33.7888	-118.6683	sediment	O5
SRR6452094	22932	sediment metagenome	0	3	0.0131%	33.7888	-118.6683	sediment	O5
SRR6452097	21589	sediment metagenome	0	3	0.0139%	33.819705	-118.669433	sediment	O5
SRR6452023	21330	sediment metagenome	0	2	0.0094%	33.788835	-118.668298	sediment	O5
SRR6452044	16312	sediment metagenome	0	2	0.0123%	33.788835	-118.668298	sediment	O5
SRR6452058	20337	sediment metagenome	0	2	0.0098%	33.7888	-118.6667	sediment	O5
SRR6452110	14373	sediment metagenome	2	2	0.0139%	33.7886	-118.6679	sediment	O5
SRR6452123	21385	sediment metagenome	0	2	0.0094%	33.7891	-118.6683	sediment	O5
SRR954277	27943	sediment metagenome	0	2	0.0072%	41.188	121.377	sediment	O1
SRR7519516	1992124	sediment metagenome	0	1390	0.0698%	36.27	7.16	sediment	O1
SRR3134637	461814	sediment metagenome	0	74	0.0160%	missing	missing	sediment	O1
SRR3137364	23702	sediment metagenome	0	13	0.0548%	36.99138	116.70752	sediment	O1
SRR7519516	1992124	sediment metagenome	0	345	0.0173%	36.27	7.16	sediment	O4
DRR046873	156919	sediment metagenome	59	59	0.0376%	30.78077	130.27946	sediment	O4
DRR046874	179807	sediment metagenome	29	29	0.0161%	30.78077	130.27947	sediment	O4
SRR7519516	1992124	sediment metagenome	1181	1181	0.0593%	36.27	7.16	sediment	O1
SRR8549912	495347	freshwater sediment metagenome	0	8	0.0016%	missing	missing	sediment	O1
SRR7519516	1992124	sediment metagenome	4047	4047	0.2032%	36.27	7.16	sediment	O5
ERR1429279	11708	freshwater sediment metagenome	0	4	0.0342%	53	13	sediment	O5
ERR1429277	18901	freshwater sediment metagenome	0	2	0.0106%	53	13	sediment	O5
SRR3035123	92462	soil metagenome	0	4	0.0043%	-48.16	14.06	soil	O3
SRR1221294	5200	soil metagenome	0	2	0.0385%	missing	missing	soil	O3
SRR5685186	143673	soil metagenome	146	146	0.1016%	36.293427	126.931718	soil	O1
SRR6072277	87939	soil metagenome	123	123	0.1399%	11.44	79.4583	soil	O1
SRR8550097	24509	soil metagenome	0	53	0.2162%	missing	missing	soil	O1
SRR8550108	23663	soil metagenome	0	49	0.2071%	missing	missing	soil	O1
SRR8550113	33107	soil metagenome	0	46	0.1389%	missing	missing	soil	O1
SRR8550105	21380	soil metagenome	0	36	0.1684%	missing	missing	soil	O1
SRR8550086	27999	soil metagenome	0	35	0.1250%	missing	missing	soil	O1
SRR8585786	35312	soil metagenome	0	32	0.0906%	27.81277778	109.3541667	soil	O1
SRR8550089	20884	soil metagenome	0	29	0.1389%	missing	missing	soil	O1
SRR8550110	25539	soil metagenome	0	29	0.1136%	missing	missing	soil	O1
SRR8550087	20192	soil metagenome	0	27	0.1337%	missing	missing	soil	O1
SRR8550104	29092	soil metagenome	0	25	0.0859%	missing	missing	soil	O1
SRR8550106	22164	soil metagenome	0	24	0.1083%	missing	missing	soil	O1
ERR2919710	569133	soil metagenome	20	20	0.0035%	-64	-58	soil	O1
SRR5519643	83141	soil metagenome	0	20	0.0241%	39	116	soil	O1
SRR8550085	21361	soil metagenome	0	20	0.0936%	missing	missing	soil	O1
SRR5685048	116763	soil metagenome	0	19	0.0163%	36.291722	126.932809	soil	O1
SRR6023622	51932	soil metagenome	19	19	0.0366%	33.58	120.56	soil	O1
SRR8550092	19387	soil metagenome	0	19	0.0980%	missing	missing	soil	O1
SRR8550093	16314	soil metagenome	0	19	0.1165%	missing	missing	soil	O1
SRR5277497	636959	soil metagenome	18	18	0.0028%	missing	missing	soil	O1
SRR8550088	15745	soil metagenome	0	16	0.1016%	missing	missing	soil	O1
SRR8550096	12205	soil metagenome	0	16	0.1311%	missing	missing	soil	O1
SRR2004054	64105	soil metagenome	15	15	0.0234%	39.73	115.95	soil	O1
SRR5559349	575740	soil metagenome	0	15	0.0026%	missing	missing	soil	O1
SRR8550114	11696	soil metagenome	0	15	0.1282%	missing	missing	soil	O1
SRR3508971	43412	soil metagenome	14	14	0.0322%	missing	missing	soil	O1
SRR8550091	25491	soil metagenome	0	14	0.0549%	missing	missing	soil	O1
SRR8550111	17167	soil metagenome	0	12	0.0699%	missing	missing	soil	O1
SRR8550112	8537	soil metagenome	0	12	0.1406%	missing	missing	soil	O1
SRR8585680	23662	soil metagenome	0	12	0.0507%	27.80527778	109.3438889	soil	O1
SRR8585680	23662	soil metagenome	0	12	0.0507%	27.80527778	109.3438889	soil	O1
SRR3508970	36191	soil metagenome	10	10	0.0276%	missing	missing	soil	O1
SRR5383877	87150	soil metagenome	10	10	0.0115%	missing	missing	soil	O1
SRR8474830	35072	soil metagenome	10	10	0.0285%	missing	missing	soil	O1
SRR8737779	33623	soil metagenome	0	10	0.0297%	missing	missing	soil	O1
SRR1300573	117445	soil metagenome	0	9	0.0077%	19.2628	-99.0683	soil	O1
SRR1923171	106676	soil metagenome	9	9	0.0084%	39.99	116.33	soil	O1
SRR3664111	9429	soil metagenome	0	9	0.0955%	missing	missing	soil	O1
SRR6023623	66289	soil metagenome	9	9	0.0136%	33.6	120.61	soil	O1
SRR3508969	42801	soil metagenome	8	8	0.0187%	missing	missing	soil	O1
SRR8550094	8010	soil metagenome	0	8	0.0999%	missing	missing	soil	O1
SRR8737707	35077	soil metagenome	0	8	0.0228%	missing	missing	soil	O1
SRR5519644	88123	soil metagenome	0	6	0.0068%	39	116	soil	O1
SRR5519644	88123	soil metagenome	0	6	0.0068%	39	116	soil	O1
SRR8737777	39950	soil metagenome	0	6	0.0150%	missing	missing	soil	O1
SRR1923193	63816	soil metagenome	5	5	0.0078%	39.99	116.33	soil	O1
SRR3679036	90150	soil metagenome	0	5	0.0055%	45.86	126.81	soil	O1
SRR6667613	25542	soil metagenome	0	5	0.0196%	37.59	118.62	soil	O1
SRR6667613	25542	soil metagenome	0	5	0.0196%	37.59	118.62	soil	O1
SRR7239900	265301	soil metagenome	0	5	0.0019%	36.47	115.14	soil	O1
SRR8241208	7406	soil metagenome	0	5	0.0675%	32.38	120.54	soil	O1
SRR8737775	28721	soil metagenome	0	5	0.0174%	missing	missing	soil	O1
SRR8737790	22274	soil metagenome	0	5	0.0224%	missing	missing	soil	O1
SRR8737828	23903	soil metagenome	0	5	0.0209%	missing	missing	soil	O1
SRR3137268	23653	soil metagenome	0	4	0.0169%	34.73907	117.15255	soil	O1
SRR5155593	35529	soil metagenome	4	4	0.0113%	28.68	112.86	soil	O1
SRR6667603	28249	soil metagenome	0	4	0.0142%	37.59	118.62	soil	O1
SRR6667603	28249	soil metagenome	0	4	0.0142%	37.59	118.62	soil	O1
SRR8585685	25946	soil metagenome	0	4	0.0154%	27.8075	109.3475	soil	O1
SRR8737795	31935	soil metagenome	0	4	0.0125%	missing	missing	soil	O1
SRR8737803	26950	soil metagenome	0	4	0.0148%	missing	missing	soil	O1
SRR2004056	75908	soil metagenome	3	3	0.0040%	43.93	126.54	soil	O1
SRR2004058	56760	soil metagenome	3	3	0.0053%	30.77	121.44	soil	O1
SRR2004059	41392	soil metagenome	3	3	0.0072%	30.77	121.44	soil	O1
SRR3664108	6333	soil metagenome	0	3	0.0474%	missing	missing	soil	O1
SRR5865890	52003	soil metagenome	3	3	0.0058%	31.1976	121.4424	soil	O1
SRR8474832	35182	soil metagenome	3	3	0.0085%	missing	missing	soil	O1
SRR8585789	26088	soil metagenome	3	3	0.0115%	27.82833333	109.3688889	soil	O1
ERR1993551	17378	soil metagenome	0	2	0.0115%	46.30267	7.80962	soil	O1
ERR1993569	20468	soil metagenome	0	2	0.0098%	46.30281	7.80882	soil	O1
SRR1303723	22399	soil metagenome	0	2	0.0089%	37.2	96.8	soil	O1
SRR2004061	51307	soil metagenome	2	2	0.0039%	38.94	116.99	soil	O1
SRR205889	49914	soil metagenome	0	2	0.0040%	missing	missing	soil	O1
SRR2087145	7241	soil metagenome	2	2	0.0276%	39.51	106.55	soil	O1
SRR3664121	8971	soil metagenome	0	2	0.0223%	missing	missing	soil	O1
SRR5500628	74731	soil metagenome	0	2	0.0027%	31.2725	113.59194	soil	O1
SRR5685106	101261	soil metagenome	0	2	0.0020%	36.291327	126.933064	soil	O1
SRR8474833	41103	soil metagenome	2	2	0.0049%	missing	missing	soil	O1
SRR8737708	22701	soil metagenome	0	2	0.0088%	missing	missing	soil	O1
SRR5249659	111908	soil metagenome	0	3	0.0027%	30.12	120.32	soil	O2
SRR2032945	24214	soil metagenome	0	5	0.0206%	-4.69245	-37.35208	soil	O3
SRR2032989	43845	soil metagenome	0	4	0.0091%	-0.63225	-47.36247	soil	O3
SRR4527248	440528	soil metagenome	0	4	0.0009%	22.4833	113.9833	soil	O3
SRR2032956	31821	soil metagenome	0	3	0.0094%	-4.44646	-37.78129	soil	O3
SRR2032984	26589	soil metagenome	0	3	0.0113%	-0.63246	-47.36225	soil	O3
SRR3984649	41687	soil metagenome	0	3	0.0072%	-23.01577	-43.36311	soil	O3
SRR8554650	6237222	soil metagenome	0	3	0.0000%	63.0472	21.7116	soil	O3
SRR1221295	8035	soil metagenome	0	2	0.0249%	missing	missing	soil	O3
SRR2032887	39265	soil metagenome	0	2	0.0051%	-0.6324	-47.3628	soil	O3
SRR2032942	19559	soil metagenome	0	2	0.0102%	-4.69201	-37.35396	soil	O3
SRR2032987	19217	soil metagenome	0	2	0.0104%	-0.63225	-47.36245	soil	O3
SRR3984655	26823	soil metagenome	0	7	0.0261%	-23.01577	-43.36311	soil	O5
SRR2032924	24877	soil metagenome	0	6	0.0241%	-25.87477	-48.62767	soil	O5
SRR2032943	32024	soil metagenome	0	4	0.0125%	-4.69245	-37.35206	soil	O5
SRR2032922	36074	soil metagenome	0	3	0.0083%	-25.87477	-48.62766	soil	O5
SRR2032973	30891	soil metagenome	0	3	0.0097%	-25.5488	-48.47158	soil	O5
SRR2032945	24214	soil metagenome	0	2	0.0083%	-4.69245	-37.35208	soil	O5
SRR2032961	29304	soil metagenome	0	2	0.0068%	-4.44649	-37.78137	soil	O5
SRR2032943	32024	soil metagenome	0	4	0.0125%	-4.69245	-37.35206	soil	O5
SRR5235680	805845	soil metagenome	0	377	0.0468%	47.34	-95.05	soil	O1
SRR8610405	108460	soil metagenome	0	174	0.1604%	36.92	-121.699	soil	O1
SRR8610403	137409	soil metagenome	0	91	0.0662%	36.92	-121.699	soil	O1
SRR2911368	34739	soil metagenome	0	86	0.2476%	30.44	112.72	soil	O1
SRR2911371	40484	soil metagenome	0	84	0.2075%	30.44	112.72	soil	O1
SRR5569396	192478	soil metagenome	0	81	0.0421%	23.1605	113.3452	soil	O1
SRR2911365	25549	soil metagenome	0	70	0.2740%	30.44	112.72	soil	O1
SRR2911362	27024	soil metagenome	0	66	0.2442%	30.44	112.72	soil	O1
SRR2428624	30774	soil metagenome	0	55	0.1787%	30.44	112.72	soil	O1
SRR8610375	89132	soil metagenome	0	55	0.0617%	36.92	-121.699	soil	O1
SRR2428626	20788	soil metagenome	0	54	0.2598%	30.44	112.72	soil	O1
SRR3454485	120928	soil metagenome	0	50	0.0413%	-10.483507	105.644313	soil	O1
SRR8610419	101424	soil metagenome	0	49	0.0483%	36.92	-121.699	soil	O1
SRR2911370	24323	soil metagenome	0	41	0.1686%	30.44	112.72	soil	O1
SRR2911372	24220	soil metagenome	0	41	0.1693%	30.44	112.72	soil	O1
SRR2911369	35208	soil metagenome	0	37	0.1051%	30.44	112.72	soil	O1
SRR5500604	79764	soil metagenome	0	36	0.0451%	30.90333	120.44528	soil	O1
SRR2911363	23200	soil metagenome	0	35	0.1509%	30.44	112.72	soil	O1
SRR5638450	126784	soil metagenome	0	35	0.0276%	23.1605	113.3452	soil	O1
SRR5500609	72932	soil metagenome	0	31	0.0425%	30.42722	120.67639	soil	O1
SRR3343928	41952	soil metagenome	0	27	0.0644%	31.53	107.77	soil	O1
SRR5500611	150005	soil metagenome	0	25	0.0167%	30.05528	120.88361	soil	O1
SRR8610396	244907	soil metagenome	0	23	0.0094%	36.92	-121.699	soil	O1
SRR3343873	50749	soil metagenome	0	22	0.0434%	31.22	107.46	soil	O1
SRR2911366	12127	soil metagenome	0	21	0.1732%	30.44	112.72	soil	O1
DRR014787	925801	soil metagenome	0	20	0.0022%	missing	missing	soil	O1
SRR5569403	159890	soil metagenome	0	19	0.0119%	23.1605	113.3459	soil	O1
SRR6387939	61143	soil metagenome	0	19	0.0311%	24.7	106.5	soil	O1
SRR3343872	43448	soil metagenome	0	17	0.0391%	31.22	107.46	soil	O1
SRR3344179	56249	soil metagenome	0	16	0.0284%	31.22	107.46	soil	O1
SRR1170933	782413	soil metagenome	0	15	0.0019%	-20.593598	-42.153856	soil	O1
SRR2428628	35305	soil metagenome	0	15	0.0425%	30.44	112.73	soil	O1
SRR2911375	29537	soil metagenome	0	15	0.0508%	30.44	112.73	soil	O1
SRR2911378	35623	soil metagenome	0	15	0.0421%	30.44	112.73	soil	O1
SRR3343926	43261	soil metagenome	0	15	0.0347%	31.53	107.77	soil	O1
SRR7614739	32783	soil metagenome	0	15	0.0458%	34.79	109.38	soil	O1
SRR2911380	30100	soil metagenome	0	14	0.0465%	30.44	112.73	soil	O1
SRR4289688	47710	soil metagenome	0	14	0.0293%	43.3787	-80.3563	soil	O1
SRR3343871	41192	soil metagenome	0	13	0.0316%	31.22	107.46	soil	O1
SRR5638462	105331	soil metagenome	0	13	0.0123%	23.1605	113.3459	soil	O1
SRR6387947	57277	soil metagenome	0	13	0.0227%	24.7	106.5	soil	O1
SRR2911397	36043	soil metagenome	0	12	0.0333%	30.39	112.94	soil	O1
SRR2127246	51636	soil metagenome	0	11	0.0213%	31.64	120.74	soil	O1
SRR2127248	49319	soil metagenome	0	11	0.0223%	31.64	120.74	soil	O1
SRR2127257	51117	soil metagenome	0	11	0.0215%	31.64	120.74	soil	O1
SRR3344180	40481	soil metagenome	0	11	0.0272%	31.22	107.46	soil	O1
SRR5500610	124919	soil metagenome	0	11	0.0088%	30.40861	120.38972	soil	O1
SRR8737779	33623	soil metagenome	0	11	0.0327%	missing	missing	soil	O1
SRR5155606	36433	soil metagenome	0	10	0.0274%	26.56	112.6	soil	O1
SRR2127249	59400	soil metagenome	0	9	0.0152%	31.64	120.74	soil	O1
SRR2127254	55915	soil metagenome	0	9	0.0161%	31.64	120.74	soil	O1
SRR3344190	49996	soil metagenome	0	9	0.0180%	31.53	107.77	soil	O1
SRR3456135	72143	soil metagenome	0	9	0.0125%	-10.478751	105.55715	soil	O1
SRR5500616	238778	soil metagenome	0	9	0.0038%	29.68972	113.33389	soil	O1
SRR7420904	50646	soil metagenome	0	9	0.0178%	34.561	107.921	soil	O1
SRR7614734	49033	soil metagenome	0	9	0.0184%	34.79	109.38	soil	O1
SRR8737777	39950	soil metagenome	0	9	0.0225%	missing	missing	soil	O1
SRR2127240	57590	soil metagenome	0	8	0.0139%	31.64	120.74	soil	O1
SRR2428627	28943	soil metagenome	0	8	0.0276%	30.44	112.73	soil	O1
SRR2911398	40021	soil metagenome	0	8	0.0200%	30.39	112.94	soil	O1
SRR5025556	66273	soil metagenome	0	8	0.0121%	26.52	107.06	soil	O1
SRR5155610	69823	soil metagenome	0	8	0.0115%	26.56	112.6	soil	O1
SRR5500612	57802	soil metagenome	0	8	0.0138%	30.32	120.56917	soil	O1
SRR6050418	33404	soil metagenome	0	8	0.0239%	31.65	119.467	soil	O1
SRR6050431	30588	soil metagenome	0	8	0.0262%	31.65	119.467	soil	O1
SRR7420731	45998	soil metagenome	0	8	0.0174%	34.561	107.921	soil	O1
SRR7421041	45726	soil metagenome	0	8	0.0175%	34.561	107.921	soil	O1
SRR8610377	78623	soil metagenome	0	8	0.0102%	36.92	-121.699	soil	O1
SRR8737707	35077	soil metagenome	0	8	0.0228%	missing	missing	soil	O1
SRR2127241	55716	soil metagenome	0	7	0.0126%	31.64	120.74	soil	O1
SRR2428632	28277	soil metagenome	0	7	0.0248%	30.39	112.94	soil	O1
SRR2428634	33927	soil metagenome	0	7	0.0206%	30.39	112.94	soil	O1
SRR3343869	49962	soil metagenome	0	7	0.0140%	31.22	107.46	soil	O1
SRR5500607	49222	soil metagenome	0	7	0.0142%	30.92806	121.79667	soil	O1
SRR5500615	302099	soil metagenome	0	7	0.0023%	29.95	113.8225	soil	O1
SRR5500641	188467	soil metagenome	0	7	0.0037%	47.57944	133.52611	soil	O1
SRR5569400	120074	soil metagenome	0	7	0.0058%	23.1605	113.3456	soil	O1
SRR5638460	84280	soil metagenome	0	7	0.0083%	23.1605	113.3458	soil	O1
SRR5975798	57125	soil metagenome	0	7	0.0123%	25.237	110.462	soil	O1
SRR6050426	28212	soil metagenome	0	7	0.0248%	31.65	119.467	soil	O1
SRR2127238	58253	soil metagenome	0	6	0.0103%	31.64	120.74	soil	O1
SRR2127243	77862	soil metagenome	0	6	0.0077%	31.64	120.74	soil	O1
SRR2911392	41723	soil metagenome	0	6	0.0144%	30.45	112.75	soil	O1
SRR2911393	40988	soil metagenome	0	6	0.0146%	30.45	112.75	soil	O1
SRR2911402	20862	soil metagenome	0	6	0.0288%	30.39	112.94	soil	O1
SRR2911404	36333	soil metagenome	0	6	0.0165%	30.39	112.94	soil	O1
SRR2911405	23861	soil metagenome	0	6	0.0251%	30.39	112.94	soil	O1
SRR5155614	78753	soil metagenome	0	6	0.0076%	26.56	112.6	soil	O1
SRR5500613	89309	soil metagenome	0	6	0.0067%	30.64389	114.80333	soil	O1
SRR5569384	95655	soil metagenome	0	6	0.0063%	23.1605	113.3465	soil	O1
